video_id,frame_number,groundtruth_label,predicted_label,predicted_label_probability,probability_P,probability_S,probability_n,mismatch_flag
rjmKJKG5Nx0,1794,?,P,0.601780,0.601780,0.184409,0.213811,*WRONG*
rjmKJKG5Nx0,1800,?,P,0.595583,0.595583,0.183251,0.221166,*WRONG*
rjmKJKG5Nx0,1806,?,P,0.583736,0.583736,0.191814,0.224450,*WRONG*
rjmKJKG5Nx0,1812,?,P,0.561995,0.561995,0.202851,0.235155,*WRONG*
rjmKJKG5Nx0,1818,?,P,0.600013,0.600013,0.171649,0.228337,*WRONG*
rjmKJKG5Nx0,1824,?,P,0.596465,0.596465,0.134446,0.269089,*WRONG*
rjmKJKG5Nx0,1830,?,P,0.602805,0.602805,0.130040,0.267155,*WRONG*
rjmKJKG5Nx0,1836,?,P,0.622030,0.622030,0.110257,0.267713,*WRONG*
rjmKJKG5Nx0,1842,?,P,0.598742,0.598742,0.109805,0.291453,*WRONG*
rjmKJKG5Nx0,1848,?,P,0.607471,0.607471,0.104561,0.287968,*WRONG*
rjmKJKG5Nx0,1854,?,P,0.613252,0.613252,0.104032,0.282716,*WRONG*
rjmKJKG5Nx0,1860,?,P,0.622310,0.622310,0.114663,0.263027,*WRONG*
rjmKJKG5Nx0,1866,?,P,0.613069,0.613069,0.108744,0.278187,*WRONG*
rjmKJKG5Nx0,1872,?,P,0.546089,0.546089,0.137009,0.316901,*WRONG*
rjmKJKG5Nx0,1878,?,P,0.538223,0.538223,0.150162,0.311615,*WRONG*
rjmKJKG5Nx0,1884,?,P,0.545950,0.545950,0.146753,0.307297,*WRONG*
rjmKJKG5Nx0,1890,?,P,0.552600,0.552600,0.162861,0.284539,*WRONG*
rjmKJKG5Nx0,1896,?,P,0.550108,0.550108,0.135335,0.314557,*WRONG*
rjmKJKG5Nx0,1902,?,P,0.517225,0.517225,0.141748,0.341027,*WRONG*
rjmKJKG5Nx0,1908,?,P,0.517676,0.517676,0.160140,0.322183,*WRONG*
rjmKJKG5Nx0,1914,?,P,0.504823,0.504823,0.177971,0.317206,*WRONG*
rjmKJKG5Nx0,1920,?,P,0.482151,0.482151,0.195506,0.322343,*WRONG*
rjmKJKG5Nx0,1926,?,P,0.489549,0.489549,0.210521,0.299930,*WRONG*
rjmKJKG5Nx0,1932,?,P,0.487264,0.487264,0.220790,0.291946,*WRONG*
rjmKJKG5Nx0,1938,?,P,0.499535,0.499535,0.216441,0.284025,*WRONG*
rjmKJKG5Nx0,1944,?,P,0.512558,0.512558,0.220514,0.266928,*WRONG*
rjmKJKG5Nx0,1950,?,P,0.508579,0.508579,0.222124,0.269297,*WRONG*
rjmKJKG5Nx0,1956,?,P,0.516493,0.516493,0.217460,0.266047,*WRONG*
rjmKJKG5Nx0,1962,?,P,0.490770,0.490770,0.233982,0.275248,*WRONG*
rjmKJKG5Nx0,1968,?,P,0.458102,0.458102,0.259347,0.282551,*WRONG*
rjmKJKG5Nx0,1974,?,P,0.454785,0.454785,0.264813,0.280401,*WRONG*
rjmKJKG5Nx0,1980,?,P,0.474115,0.474115,0.284541,0.241344,*WRONG*
rjmKJKG5Nx0,1986,?,P,0.512370,0.512370,0.263360,0.224271,*WRONG*
rjmKJKG5Nx0,1992,?,P,0.523069,0.523069,0.259182,0.217748,*WRONG*
rjmKJKG5Nx0,1998,?,P,0.499689,0.499689,0.273528,0.226783,*WRONG*
rjmKJKG5Nx0,2004,?,P,0.497393,0.497393,0.278300,0.224307,*WRONG*
rjmKJKG5Nx0,2010,?,P,0.506382,0.506382,0.271345,0.222273,*WRONG*
rjmKJKG5Nx0,2016,?,P,0.494254,0.494254,0.294850,0.210896,*WRONG*
rjmKJKG5Nx0,2022,?,P,0.513716,0.513716,0.271170,0.215113,*WRONG*
rjmKJKG5Nx0,2028,?,P,0.496074,0.496074,0.277659,0.226267,*WRONG*
rjmKJKG5Nx0,2034,?,P,0.499184,0.499184,0.279132,0.221684,*WRONG*
rjmKJKG5Nx0,2040,?,P,0.500418,0.500418,0.295659,0.203922,*WRONG*
rjmKJKG5Nx0,2046,?,P,0.496613,0.496613,0.313243,0.190144,*WRONG*
rjmKJKG5Nx0,2052,?,P,0.449814,0.449814,0.343983,0.206203,*WRONG*
rjmKJKG5Nx0,2058,?,P,0.459658,0.459658,0.318680,0.221661,*WRONG*
rjmKJKG5Nx0,2064,?,P,0.441542,0.441542,0.325500,0.232958,*WRONG*
rjmKJKG5Nx0,2070,?,P,0.427336,0.427336,0.318413,0.254251,*WRONG*
rjmKJKG5Nx0,2076,?,P,0.442918,0.442918,0.299069,0.258014,*WRONG*
rjmKJKG5Nx0,2082,?,P,0.439710,0.439710,0.287878,0.272412,*WRONG*
rjmKJKG5Nx0,2088,?,P,0.454583,0.454583,0.268380,0.277037,*WRONG*
rjmKJKG5Nx0,2094,?,P,0.446439,0.446439,0.258097,0.295464,*WRONG*
rjmKJKG5Nx0,2100,?,P,0.434415,0.434415,0.244644,0.320941,*WRONG*
rjmKJKG5Nx0,2106,?,P,0.420722,0.420722,0.246795,0.332483,*WRONG*
rjmKJKG5Nx0,2112,?,P,0.428251,0.428251,0.247156,0.324593,*WRONG*
rjmKJKG5Nx0,2118,?,P,0.444236,0.444236,0.242516,0.313248,*WRONG*
rjmKJKG5Nx0,2124,?,P,0.514360,0.514360,0.198568,0.287072,*WRONG*
rjmKJKG5Nx0,2130,?,P,0.481477,0.481477,0.235257,0.283267,*WRONG*
rjmKJKG5Nx0,2136,?,P,0.463111,0.463111,0.209016,0.327873,*WRONG*
rjmKJKG5Nx0,2142,?,P,0.454599,0.454599,0.176771,0.368631,*WRONG*
rjmKJKG5Nx0,2148,?,P,0.431864,0.431864,0.186155,0.381981,*WRONG*
rjmKJKG5Nx0,2154,?,P,0.422234,0.422234,0.167405,0.410361,*WRONG*
rjmKJKG5Nx0,2160,?,n,0.439748,0.398858,0.161394,0.439748,*WRONG*
rjmKJKG5Nx0,2166,?,n,0.444693,0.386686,0.168621,0.444693,*WRONG*
rjmKJKG5Nx0,2172,?,n,0.462006,0.380907,0.157087,0.462006,*WRONG*
rjmKJKG5Nx0,2178,?,n,0.456577,0.388177,0.155246,0.456577,*WRONG*
rjmKJKG5Nx0,2184,?,n,0.446742,0.391782,0.161476,0.446742,*WRONG*
rjmKJKG5Nx0,2190,?,n,0.427202,0.414798,0.158000,0.427202,*WRONG*
rjmKJKG5Nx0,2196,?,P,0.417841,0.417841,0.167688,0.414471,*WRONG*
rjmKJKG5Nx0,2202,?,P,0.405288,0.405288,0.214064,0.380648,*WRONG*
rjmKJKG5Nx0,2208,?,P,0.416277,0.416277,0.223202,0.360521,*WRONG*
rjmKJKG5Nx0,2214,?,P,0.412754,0.412754,0.230774,0.356472,*WRONG*
rjmKJKG5Nx0,2220,?,P,0.382333,0.382333,0.260631,0.357036,*WRONG*
rjmKJKG5Nx0,2226,?,P,0.394872,0.394872,0.272092,0.333036,*WRONG*
rjmKJKG5Nx0,2232,?,P,0.399865,0.399865,0.261876,0.338259,*WRONG*
rjmKJKG5Nx0,2238,?,P,0.385909,0.385909,0.269098,0.344993,*WRONG*
rjmKJKG5Nx0,2244,?,n,0.390347,0.356355,0.253298,0.390347,*WRONG*
rjmKJKG5Nx0,2250,?,n,0.399634,0.352265,0.248101,0.399634,*WRONG*
rjmKJKG5Nx0,2256,?,n,0.417022,0.356870,0.226108,0.417022,*WRONG*
rjmKJKG5Nx0,2262,?,n,0.405390,0.351215,0.243395,0.405390,*WRONG*
rjmKJKG5Nx0,2268,?,n,0.369682,0.367910,0.262408,0.369682,*WRONG*
rjmKJKG5Nx0,2274,?,P,0.401184,0.401184,0.233074,0.365742,*WRONG*
rjmKJKG5Nx0,2280,?,P,0.373422,0.373422,0.267163,0.359415,*WRONG*
rjmKJKG5Nx0,2286,?,P,0.444212,0.444212,0.246587,0.309201,*WRONG*
rjmKJKG5Nx0,2292,?,P,0.463831,0.463831,0.225744,0.310425,*WRONG*
rjmKJKG5Nx0,2298,?,P,0.481154,0.481154,0.238731,0.280114,*WRONG*
rjmKJKG5Nx0,2304,?,P,0.482992,0.482992,0.275796,0.241212,*WRONG*
rjmKJKG5Nx0,2310,?,P,0.519684,0.519684,0.249967,0.230348,*WRONG*
rjmKJKG5Nx0,2316,?,P,0.544321,0.544321,0.241988,0.213691,*WRONG*
rjmKJKG5Nx0,2322,?,P,0.542839,0.542839,0.228046,0.229116,*WRONG*
rjmKJKG5Nx0,2328,?,P,0.573352,0.573352,0.213479,0.213169,*WRONG*
rjmKJKG5Nx0,2334,?,P,0.563190,0.563190,0.220286,0.216524,*WRONG*
rjmKJKG5Nx0,2340,?,P,0.541828,0.541828,0.215002,0.243170,*WRONG*
rjmKJKG5Nx0,2346,?,P,0.554598,0.554598,0.195973,0.249429,*WRONG*
rjmKJKG5Nx0,2352,?,P,0.523842,0.523842,0.196793,0.279365,*WRONG*
rjmKJKG5Nx0,2358,?,P,0.483371,0.483371,0.203374,0.313255,*WRONG*
rjmKJKG5Nx0,2364,?,P,0.450680,0.450680,0.216602,0.332718,*WRONG*
rjmKJKG5Nx0,2370,?,P,0.441326,0.441326,0.211080,0.347594,*WRONG*
rjmKJKG5Nx0,2376,?,P,0.442710,0.442710,0.215743,0.341547,*WRONG*
rjmKJKG5Nx0,2382,?,P,0.446068,0.446068,0.199945,0.353987,*WRONG*
rjmKJKG5Nx0,2388,?,P,0.437812,0.437812,0.194537,0.367651,*WRONG*
rjmKJKG5Nx0,2394,?,P,0.434284,0.434284,0.196725,0.368991,*WRONG*
rjmKJKG5Nx0,2400,?,P,0.446989,0.446989,0.193885,0.359126,*WRONG*
rjmKJKG5Nx0,2406,?,P,0.446807,0.446807,0.187203,0.365990,*WRONG*
rjmKJKG5Nx0,2412,?,P,0.445619,0.445619,0.194750,0.359631,*WRONG*
rjmKJKG5Nx0,2418,?,P,0.438351,0.438351,0.187550,0.374099,*WRONG*
rjmKJKG5Nx0,2424,?,P,0.481952,0.481952,0.178544,0.339505,*WRONG*
rjmKJKG5Nx0,2430,?,P,0.516750,0.516750,0.206253,0.276997,*WRONG*
rjmKJKG5Nx0,2436,?,P,0.552997,0.552997,0.202211,0.244792,*WRONG*
rjmKJKG5Nx0,2442,?,P,0.590680,0.590680,0.169697,0.239623,*WRONG*
rjmKJKG5Nx0,2448,?,P,0.552621,0.552621,0.215407,0.231971,*WRONG*
rjmKJKG5Nx0,2454,?,P,0.600469,0.600469,0.187188,0.212344,*WRONG*
rjmKJKG5Nx0,2460,?,P,0.596553,0.596553,0.153483,0.249964,*WRONG*
rjmKJKG5Nx0,2466,?,P,0.614219,0.614219,0.154504,0.231277,*WRONG*
rjmKJKG5Nx0,2472,?,P,0.556342,0.556342,0.195348,0.248309,*WRONG*
rjmKJKG5Nx0,2478,?,P,0.605093,0.605093,0.152989,0.241918,*WRONG*
rjmKJKG5Nx0,2484,?,P,0.613051,0.613051,0.152258,0.234691,*WRONG*
rjmKJKG5Nx0,2490,?,P,0.600561,0.600561,0.151297,0.248142,*WRONG*
rjmKJKG5Nx0,2496,?,P,0.606242,0.606242,0.140921,0.252837,*WRONG*
rjmKJKG5Nx0,2502,?,P,0.654315,0.654315,0.151830,0.193855,*WRONG*
rjmKJKG5Nx0,2508,?,P,0.590554,0.590554,0.161285,0.248161,*WRONG*
rjmKJKG5Nx0,2514,?,P,0.495175,0.495175,0.175688,0.329137,*WRONG*
rjmKJKG5Nx0,2520,?,P,0.464141,0.464141,0.168823,0.367036,*WRONG*
rjmKJKG5Nx0,2526,?,P,0.477221,0.477221,0.164614,0.358164,*WRONG*
rjmKJKG5Nx0,2532,?,P,0.472411,0.472411,0.203462,0.324128,*WRONG*
rjmKJKG5Nx0,2538,?,P,0.417794,0.417794,0.198621,0.383585,*WRONG*
rjmKJKG5Nx0,2544,?,n,0.404276,0.402071,0.193654,0.404276,*WRONG*
rjmKJKG5Nx0,2550,?,P,0.500632,0.500632,0.201261,0.298106,*WRONG*
rjmKJKG5Nx0,2556,?,P,0.488315,0.488315,0.194143,0.317542,*WRONG*
rjmKJKG5Nx0,2562,?,P,0.490177,0.490177,0.173097,0.336726,*WRONG*
rjmKJKG5Nx0,2568,?,P,0.471219,0.471219,0.185147,0.343634,*WRONG*
rjmKJKG5Nx0,2574,?,P,0.452402,0.452402,0.211127,0.336471,*WRONG*
rjmKJKG5Nx0,2580,?,P,0.509595,0.509595,0.187407,0.302997,*WRONG*
rjmKJKG5Nx0,2586,?,P,0.469203,0.469203,0.185470,0.345327,*WRONG*
rjmKJKG5Nx0,2592,?,P,0.461110,0.461110,0.190573,0.348317,*WRONG*
rjmKJKG5Nx0,2598,?,P,0.511961,0.511961,0.197836,0.290202,*WRONG*
rjmKJKG5Nx0,2604,?,P,0.519218,0.519218,0.208295,0.272486,*WRONG*
rjmKJKG5Nx0,2610,?,P,0.492062,0.492062,0.255069,0.252869,*WRONG*
rjmKJKG5Nx0,2616,?,P,0.453482,0.453482,0.287890,0.258628,*WRONG*
rjmKJKG5Nx0,2622,?,P,0.459494,0.459494,0.290492,0.250015,*WRONG*
rjmKJKG5Nx0,2628,?,P,0.525954,0.525954,0.251843,0.222203,*WRONG*
rjmKJKG5Nx0,2634,?,P,0.540905,0.540905,0.211309,0.247786,*WRONG*
rjmKJKG5Nx0,2640,?,P,0.531792,0.531792,0.216094,0.252114,*WRONG*
rjmKJKG5Nx0,2646,?,P,0.531070,0.531070,0.214689,0.254242,*WRONG*
rjmKJKG5Nx0,2652,?,P,0.529613,0.529613,0.216492,0.253896,*WRONG*
rjmKJKG5Nx0,2658,?,P,0.537626,0.537626,0.213329,0.249044,*WRONG*
rjmKJKG5Nx0,2664,?,P,0.552767,0.552767,0.181207,0.266026,*WRONG*
rjmKJKG5Nx0,2670,?,P,0.564093,0.564093,0.185902,0.250005,*WRONG*
rjmKJKG5Nx0,2676,?,P,0.564425,0.564425,0.178670,0.256905,*WRONG*
rjmKJKG5Nx0,2682,?,P,0.539879,0.539879,0.160899,0.299221,*WRONG*
rjmKJKG5Nx0,2688,?,P,0.523791,0.523791,0.151180,0.325029,*WRONG*
rjmKJKG5Nx0,2694,?,P,0.465419,0.465419,0.152543,0.382038,*WRONG*
rjmKJKG5Nx0,2700,?,P,0.452953,0.452953,0.149417,0.397630,*WRONG*
rjmKJKG5Nx0,2706,?,P,0.443011,0.443011,0.149314,0.407675,*WRONG*
rjmKJKG5Nx0,2712,?,P,0.435425,0.435425,0.151966,0.412610,*WRONG*
rjmKJKG5Nx0,2718,?,P,0.436563,0.436563,0.150803,0.412635,*WRONG*
rjmKJKG5Nx0,2724,?,P,0.420567,0.420567,0.192301,0.387132,*WRONG*
rjmKJKG5Nx0,2730,?,P,0.460420,0.460420,0.181523,0.358057,*WRONG*
rjmKJKG5Nx0,2736,?,P,0.496388,0.496388,0.164210,0.339401,*WRONG*
rjmKJKG5Nx0,2742,?,P,0.511349,0.511349,0.154505,0.334147,*WRONG*
rjmKJKG5Nx0,2748,?,P,0.515243,0.515243,0.149073,0.335683,*WRONG*
rjmKJKG5Nx0,2754,?,P,0.513856,0.513856,0.143977,0.342167,*WRONG*
rjmKJKG5Nx0,2760,?,P,0.513695,0.513695,0.139763,0.346542,*WRONG*
rjmKJKG5Nx0,2766,?,P,0.514336,0.514336,0.136312,0.349352,*WRONG*
rjmKJKG5Nx0,2772,?,P,0.511065,0.511065,0.133428,0.355507,*WRONG*
rjmKJKG5Nx0,2778,?,P,0.499945,0.499945,0.134021,0.366033,*WRONG*
rjmKJKG5Nx0,2784,?,P,0.479477,0.479477,0.136506,0.384017,*WRONG*
rjmKJKG5Nx0,2790,?,P,0.465799,0.465799,0.129965,0.404236,*WRONG*
rjmKJKG5Nx0,2796,?,P,0.471873,0.471873,0.133527,0.394600,*WRONG*
rjmKJKG5Nx0,2802,?,P,0.471813,0.471813,0.132365,0.395823,*WRONG*
rjmKJKG5Nx0,2808,?,P,0.470441,0.470441,0.132512,0.397047,*WRONG*
rjmKJKG5Nx0,2814,?,P,0.467548,0.467548,0.132907,0.399545,*WRONG*
rjmKJKG5Nx0,2820,?,P,0.465123,0.465123,0.135703,0.399175,*WRONG*
rjmKJKG5Nx0,2826,?,P,0.460566,0.460566,0.138997,0.400436,*WRONG*
rjmKJKG5Nx0,2832,?,P,0.459320,0.459320,0.135167,0.405512,*WRONG*
rjmKJKG5Nx0,2838,?,P,0.472950,0.472950,0.119014,0.408036,*WRONG*
rjmKJKG5Nx0,2844,?,P,0.470570,0.470570,0.121978,0.407452,*WRONG*
rjmKJKG5Nx0,2850,?,P,0.471450,0.471450,0.124126,0.404424,*WRONG*
rjmKJKG5Nx0,2856,?,P,0.469489,0.469489,0.127329,0.403182,*WRONG*
rjmKJKG5Nx0,2862,?,P,0.466942,0.466942,0.128411,0.404647,*WRONG*
rjmKJKG5Nx0,2868,?,P,0.465193,0.465193,0.127827,0.406980,*WRONG*
rjmKJKG5Nx0,2874,?,P,0.500398,0.500398,0.109585,0.390018,*WRONG*
rjmKJKG5Nx0,2880,?,P,0.511745,0.511745,0.101215,0.387040,*WRONG*
rjmKJKG5Nx0,2886,?,P,0.503474,0.503474,0.105584,0.390942,*WRONG*
rjmKJKG5Nx0,2892,?,P,0.498835,0.498835,0.107210,0.393955,*WRONG*
rjmKJKG5Nx0,2898,?,P,0.499015,0.499015,0.107728,0.393257,*WRONG*
rjmKJKG5Nx0,2904,?,P,0.498563,0.498563,0.107421,0.394016,*WRONG*
rjmKJKG5Nx0,2910,?,P,0.498599,0.498599,0.106668,0.394732,*WRONG*
rjmKJKG5Nx0,2916,?,P,0.499436,0.499436,0.105820,0.394744,*WRONG*
rjmKJKG5Nx0,2922,?,P,0.492890,0.492890,0.105443,0.401667,*WRONG*
rjmKJKG5Nx0,2928,?,P,0.491690,0.491690,0.105904,0.402406,*WRONG*
rjmKJKG5Nx0,2934,?,P,0.489981,0.489981,0.105949,0.404069,*WRONG*
rjmKJKG5Nx0,2940,?,P,0.492017,0.492017,0.106567,0.401415,*WRONG*
rjmKJKG5Nx0,2946,?,P,0.495329,0.495329,0.107091,0.397580,*WRONG*
rjmKJKG5Nx0,2952,?,P,0.493088,0.493088,0.108450,0.398462,*WRONG*
rjmKJKG5Nx0,2958,?,P,0.490124,0.490124,0.109768,0.400108,*WRONG*
rjmKJKG5Nx0,2964,?,P,0.444235,0.444235,0.128994,0.426771,*WRONG*
rjmKJKG5Nx0,2970,?,P,0.428002,0.428002,0.146078,0.425920,*WRONG*
rjmKJKG5Nx0,2976,?,n,0.445179,0.377846,0.176975,0.445179,*WRONG*
rjmKJKG5Nx0,2982,?,n,0.459159,0.351270,0.189571,0.459159,*WRONG*
rjmKJKG5Nx0,2988,?,n,0.469963,0.339947,0.190090,0.469963,*WRONG*
rjmKJKG5Nx0,2994,?,n,0.472608,0.337069,0.190323,0.472608,*WRONG*
rjmKJKG5Nx0,3000,?,n,0.471155,0.336677,0.192167,0.471155,*WRONG*
rjmKJKG5Nx0,3006,?,n,0.468737,0.338330,0.192933,0.468737,*WRONG*
rjmKJKG5Nx0,3012,?,n,0.465712,0.341077,0.193212,0.465712,*WRONG*
rjmKJKG5Nx0,3018,?,n,0.462652,0.344229,0.193119,0.462652,*WRONG*
rjmKJKG5Nx0,3024,?,n,0.460286,0.346972,0.192743,0.460286,*WRONG*
